code,name,county,city,full_address,long,lat
61Q000,Mallard Creek STEM Academy,Mecklenburg,Charlotte,"9142 Browne Rd, Charlotte, NC 28269",-80.7983459,35.3666384
61R000,Matthews Charter Academy,Mecklenburg,Matthews,"2332 Mount Harmony Church Rd., Matthews, NC 28104",-80.6805455,35.1089405
61S000,Unity Classical Charter,Mecklenburg,Charlotte,"1929 W Arrowood Rd, Charlotte, NC 28217",-80.921897,35.1434407
61T000,Movement Charter School,Mecklenburg,Charlotte,"2701-B Freedom Dr, Charlotte, NC 28208",-80.8854548,35.2364565
61U000,UpROAR Leadership Academy,Mecklenburg,Charlotte,"5500 North Tryon St, Charlotte, NC 28213",-80.7736584,35.2611107
620310,Montgomery Learning Academy,Montgomery,Troy,"310 S Main, Troy, NC 27371",-79.893781,35.3565285
620312,Candor Elementary,Montgomery,Candor,"414 S Main, Candor, NC 27229",-79.747046,35.290075
620314,East Middle,Montgomery,Biscoe,"130 Merlin's Maze, Biscoe, NC 27209",-79.7737182,35.3369386
620316,East Montgomery High,Montgomery,Biscoe,"157 Eagle Lane, Biscoe, NC 27209",-79.7781321,35.3393946
620318,Green Ridge Elementary,Montgomery,Biscoe,"129 McCaskill Rd, Biscoe, NC 27209",-79.782655,35.339874
620324,Mount Gilead Elementary,Montgomery,Mount Gilead,"100 School Street, Mount Gilead, NC 27306",-80.0039154,35.2130954
620330,Page Street Elementary,Montgomery,Troy,"897 Page Street, Troy, NC 27371",-79.8757961,35.3681488
620334,Star Elementary,Montgomery,Star,"302 S Main Street, Star, NC 27356",-79.783214,35.395636
620336,Troy Elementary,Montgomery,Troy,"310 N Russell St, Troy, NC 27371",-79.890135,35.361659
620339,West Middle,Montgomery,Mount Gilead,"129 NC Hwy 109S, Mount Gilead, NC 27306",-79.943774,35.318228
620340,West Montgomery High,Montgomery,Mount Gilead,"147 Warrior Drive, Mount Gilead, NC 27306",-79.9601527,35.2966485
620350,Montgomery County Early College,Montgomery,Troy,"1011 Page St, Troy, NC 27371",-79.869833,35.3668306
620LEA,Montgomery County Schools,Montgomery,Troy,"441 Page Street, Troy, NC 27371",-79.8886904,35.3692664
630304,Aberdeen Primary,Moore,Aberdeen,"310 Keyser St, Aberdeen, NC 28315",-79.423373,35.124083
630308,Aberdeen Elementary,Moore,Aberdeen,"503 Sandhills Blvd N, Aberdeen, NC 28315",-79.426078,35.139826
630312,Cameron Elementary,Moore,Cameron,"2636 NC Hwy 24 27, Cameron, NC 28326",-79.266216,35.326799
630316,Carthage Elementary,Moore,Carthage,"312 Rockingham St, Carthage, NC 28327",-79.4164959,35.3409267
630317,Crain's Creek Middle,Moore,Carthage,"4631 Union Church Rd, Carthage, NC 28327",-79.2853698,35.2724886
630320,Elise Middle,Moore,Robbins,"180 W Elm St, Robbins, NC 27325",-79.589349,35.436008
630324,Sandhills Farm Life Elementary,Moore,Carthage,"2201 Farm Life Rd, Carthage, NC 28327",-79.4036446,35.2803766
630328,Highfalls Elementary,Moore,Bennett,"1220 NC Hwy 22, Bennett, NC 27208",-79.523137,35.485783
630330,The Community Learning Center @ Pinckney,Moore,Carthage,"160 Pinckney Road, Carthage, NC 28327",-79.426796,35.340469
630331,New Century Middle,Moore,Cameron,"1577 Union Church Road, Cameron, NC 28326",-79.3554441,35.3245088
630332,North Moore High,Moore,Robbins,"1504 North Moore Rd, Robbins, NC 27325",-79.553745,35.467586
630336,Pinecrest High,Moore,Southern Pines,"250 Voit Gilmore Lane, Southern Pines, NC 28387",-79.4348009,35.184817
630342,Pinehurst Elementary,Moore,Pinehurst,"100 Dundee Road, Pinehurst, NC 28374",-79.4630391,35.2004831
630348,Robbins Elementary,Moore,Robbins,"268 Rushwood Rd, Robbins, NC 27325",-79.573284,35.419539
630350,"Southern Middle, Aberdeen",Moore,Aberdeen,"717 Johnson Street, Aberdeen, NC 28315",-79.426409,35.154692
630352,Southern Pines Primary,Moore,Southern Pines,"1250 W New York Ave, Southern Pines, NC 28387",-79.405121,35.185306
630356,Southern Pines Elementary,Moore,Southern Pines,"255 S May St, Southern Pines, NC 28387",-79.3912092,35.170139
630360,Union Pines High,Moore,Cameron,"1981 Union Church Rd, Cameron, NC 28326",-79.347126,35.317963
630364,Vass-Lakeview Elementary,Moore,Vass,"141 James Street, Vass, NC 28394",-79.29243,35.250455
630368,West End Elementary,Moore,West End,"4483 NC Hwy 211, West End, NC 27376",-79.5774602,35.2572557
630373,West Pine Elementary,Moore,West End,"272 Archie Rd, West End, NC 27376",-79.5281143,35.2278668
630374,West Pine Middle,Moore,West End,"144 Archie Road, West End, NC 27376",-79.5296953,35.2247781
630376,Westmoore Elementary,Moore,Seagrove,"2159 NC Hwy 705, Seagrove, NC 27341",-79.686203,35.485844
630LEA,Moore County Schools,Moore,Carthage,"5277 Hwy 15-501 S, Carthage, NC 28327",-79.1401722,35.7787303
63A000,The Academy of Moore County,Moore,Aberdeen,"12588 US 15-501 Hwy, Aberdeen, NC 28315",-79.4291178,35.094013
63B000,STARS Charter,Moore,Vass,"140 Southern Dunes Dr, Vass, NC 28394",-79.3307466,35.212584
640302,"Fairview Elementary, Rocky Mount",Nash,Rocky Mount,"720 N Fairview Rd, Rocky Mount, NC 27801",-77.776051,35.9388429
640304,Bailey Elementary,Nash,Bailey,"6288 Pine Street, Bailey, NC 27807",-78.1155507,35.7820448
640306,Baskerville Elementary,Nash,Rocky Mount,"1100 Stokes Avenue, Rocky Mount, NC 27801",-77.7713841,35.9505403
640308,Benvenue Elementary,Nash,Rocky Mount,"2700 Nicodemus Mile Road, Rocky Mount, NC 27804",-77.8378954,35.9750391
640316,Cedar Grove Elementary,Nash,Nashville,"8967 Cedar Grove Sch Loop Road, Nashville, NC 27856",-77.9687033,36.078599
640320,Nash Central Middle,Nash,Nashville,"1638 South First Street, Nashville, NC 27856",-77.9568216,35.9564748
640324,Coopers Elementary,Nash,Elm City,"6833 NC Highway 58, Elm City, NC 27822",-77.9468116,35.8851156
640326,D S Johnson Elementary,Nash,Rocky Mount,"600 North Fairview Road, Rocky Mount, NC 27801",-77.7762744,35.9372313
640328,Englewood Elementary,Nash,Rocky Mount,"101 South Englewood Drive, Rocky Mount, NC 27804",-77.840659,35.9619892
640329,G R Edwards Middle,Nash,Rocky Mount,"720 Edwards Street, Rocky Mount, NC 27803",-77.8223572,35.9351871
640332,M B Hubbard Elementary,Nash,Battleboro,"7921 Red Oak Battleboro Road, Battleboro, NC 27809",-77.821691,36.037534
640334,J W Parker Middle,Nash,Rocky Mount,"1500 East Virginia Street, Rocky Mount, NC 27801",-77.773995,35.9516228
640335,Rocky Mount Middle,Nash,Rocky Mount,"841 Nash Street, Rocky Mount, NC 27804",-77.807681,35.9418234
640336,Middlesex Elementary,Nash,Middlesex,"13081 West Hanes Avenue, Middlesex, NC 27557",-78.212991,35.787049
640340,Tar River Academy,Nash,Rocky Mount,"224 S. Pearl Street, Rocky Mount, NC 27804",-77.8012553,35.9416026
640346,Nash Central High,Nash,Rocky Mount,"4279 Nash Central High Road, Rocky Mount, NC 27804",-77.8959201,35.9553937
640347,NRM Early College High School,Nash,Rocky Mount,"530 North Old Carriage Road, Rocky Mount, NC 27804",-77.9020275,35.9853173
640348,Nashville Elementary,Nash,Nashville,"209 East Virginia Avenue, Nashville, NC 27856",-77.9648942,35.9709584
640350,Northern Nash High,Nash,Rocky Mount,"4230 Green Hills Road, Rocky Mount, NC 27804",-77.892535,35.998602
640358,Red Oak Middle,Nash,Battleboro,"3170 Red Oak-Battleboro Road, Battleboro, NC 27809",-77.9000504,36.0371766
640360,Red Oak Elementary,Nash,Red Oak,"5603 Red Oak Road, Red Oak, NC 27868",-77.9044,36.0397
640361,Rocky Mount High,Nash,Rocky Mount,"1400 Bethlehem Road, Rocky Mount, NC 27803",-77.8357419,35.939355
640362,Southern Nash Middle,Nash,Spring Hope,"5301 South NC Highway 581, Spring Hope, NC 27882",-78.0896615,35.8754969
640364,Southern Nash High,Nash,Bailey,"6446 Southern Nash High Road, Bailey, NC 27807",-78.0896618,35.8494038
640376,Spring Hope Elementary,Nash,Spring Hope,"401 McLean Street, Spring Hope, NC 27882",-78.1092821,35.9513231
640384,"Swift Creek Elementary, Whitakers",Nash,Whitakers,"2420 Swift Creek School Road, Whitakers, NC 27891",-77.898183,36.108381
640396,Williford Elementary,Nash,Rocky Mount,"801 Williford Street, Rocky Mount, NC 27803",-77.8185017,35.9281988
640400,Winstead Avenue Elementary,Nash,Rocky Mount,"991 South Winstead Avenue, Rocky Mount, NC 27804",-77.8468229,35.9511371
640LEA,Nash-Rocky Mount Schools,Nash,Nashville,"930 Eastern Avenue, Nashville, NC 27856",-77.9478527,35.9705293
64A000,Rocky Mount Preparatory,Nash,Rocky Mount,"3334 Bishop Road, Rocky Mount, NC 27804",-77.7794804,36.0160718
650304,Bradley Creek Elementary,New Hanover,Wilmington,"6211 Greenville Loop, Wilmington, NC 28409",-77.845263,34.1976
650308,Carolina Beach Elementary,New Hanover,Carolina Beach,"400 South 4th St, Carolina Beach, NC 28428",-77.9000504,34.0309271
650309,Castle Hayne Elementary,New Hanover,Castle Hayne,"3925 Roger Haynes Drive, Castle Hayne, NC 28429",-77.8914786,34.3509008
650310,Charles P Murray Middle,New Hanover,Wilmington,"655 Halyburton Memorial Parkwy, Wilmington, NC 28412",-77.9075709,34.0985243
650312,R Freeman Sch of Engineering,New Hanover,Wilmington,"2601 Princess Place Drive, Wilmington, NC 28405",-77.9134872,34.2451529
650316,College Park Elementary,New Hanover,Castle Hayne,"5301 Sidbury Road, Castle Hayne, NC 28429",-77.8670812,34.3316535
650323,Edwin A Anderson Elementary,New Hanover,Wilmington,"455 Halyburton Memorial Parkwa, Wilmington, NC 28412",-77.9143353,34.0981813
650324,"Edwin A Alderman Elementary, Wilmington",New Hanover,Wilmington,"2025 Independence Blvd, Wilmington, NC 28403",-77.90728,34.205779
650325,Emma B Trask Middle,New Hanover,Wilmington,"2900 N College Rd, Wilmington, NC 28405",-77.8729674,34.3012724
650326,Emsley A Laney High,New Hanover,Wilmington,"2700 N College Rd, Wilmington, NC 28405",-77.871969,34.297823
650327,Eugene Ashley High,New Hanover,Wilmington,"555 Halyburton Memorial Parkwy, Wilmington, NC 28412",-77.9110479,34.1005137
650328,Forest Hills Global Elementary,New Hanover,Wilmington,"602 Colonial Drive, Wilmington, NC 28403",-77.9140674,34.2304516
650332,The International School at Gregory,New Hanover,Wilmington,"1106 Ann St, Wilmington, NC 28401",-77.9343755,34.2319161
650338,Heyward C Bellamy Elem,New Hanover,Wilmington,"70 Sanders Rd, Wilmington, NC 28412",-77.909028,34.122656
650339,Holly Tree Elementary,New Hanover,Wilmington,"3020 Web Trace, Wilmington, NC 28409",-77.8827275,34.1916397
650340,Isaac M Bear Early College High School,New Hanover,Wilmington,"630 MacMillan Avenue, Wilmington, NC 28403",-77.8811648,34.2204535
650341,John J Blair Elementary,New Hanover,Wilmington,"416 Edgewater Club Road, Wilmington, NC 28411",-77.7744026,34.2866777
650342,John T Hoggard High,New Hanover,Wilmington,"4305 Shipyard Blvd, Wilmington, NC 28403",-77.8921411,34.1998549
650343,Holly Shelter Middle,New Hanover,Castle Hayne,"3921 Roger Haynes Dr, Castle Hayne, NC 28429",-77.8921642,34.350508
650345,Lake Forest Academy,New Hanover,Wilmington,"1802 S 15th Street, Wilmington, NC 28401",-77.9280967,34.2152646
650346,Mary C Williams Elementary,New Hanover,Wilmington,"801 Silver Lake Rd, Wilmington, NC 28412",-77.913138,34.138648
650348,Murrayville Elementary,New Hanover,Wilmington,"225 Mabee Way, Wilmington, NC 28411",-77.8510147,34.298352
650350,M C S Noble Middle,New Hanover,Wilmington,"6520 Market St, Wilmington, NC 28405",-77.8361856,34.2532655
650351,Myrtle Grove Middle,New Hanover,Wilmington,"901 Piner Rd, Wilmington, NC 28409",-77.8840061,34.1373085
650352,New Hanover High,New Hanover,Wilmington,"1307 Market St, Wilmington, NC 28401",-77.9323226,34.2373594
650353,Dr Hubert Eaton Sr Elem,New Hanover,Wilmington,"6701 Gordon Road, Wilmington, NC 28405",-77.8341825,34.2663283
650354,J. C. Roe Center,New Hanover,Wilmington,"2875 Worth Drive, Wilmington, NC 28412",-77.9419952,34.1848115
650355,Career Readiness Academy at Mosley PLC,New Hanover,Wilmington,"3702 Princess Place Drive, Wilmington, NC 28405",-77.900543,34.243048
650356,Ogden Elementary,New Hanover,Wilmington,"3637 Middle Sound Rd, Wilmington, NC 28411",-77.809496,34.2661541
650362,Pine Valley Elementary,New Hanover,Wilmington,"440 John S Mosby Dr, Wilmington, NC 28412",-77.8996547,34.1794746
650364,Roland-Grise Middle,New Hanover,Wilmington,"4412 Lake Ave, Wilmington, NC 28403",-77.8904359,34.205386
650366,Dr John Codington Elem,New Hanover,Wilmington,"4321 Carolina Beach Road, Wilmington, NC 28412",-77.9174471,34.1665203
650368,Sunset Park Elementary,New Hanover,Wilmington,"613 Alabama Ave, Wilmington, NC 28401",-77.9412036,34.2078187
650380,Walter L Parsley Elementary,New Hanover,Wilmington,"3518 Masonboro Loop Road, Wilmington, NC 28409",-77.8629394,34.1797583
650384,A H Snipes Academy of Arts/Des,New Hanover,Wilmington,"2150 Chestnut Street, Wilmington, NC 28405",-77.9204058,34.2393823
650392,Williston Middle,New Hanover,Wilmington,"401 S 10th St, Wilmington, NC 28401",-77.934147,34.2311
650394,Wilmington Early College High,New Hanover,Castle Hayne,"4500 Blue Clay Rd, WECHS Bldg.ND122, Castle Hayne, NC 28429",-77.8801909,34.3228604
650395,SEA-Tech,New Hanover,Castle Hayne,"4500 Blue Clay Rd, Castle Hayne, NC 28429",-77.878102,34.3233715
650400,Winter Park Model Elementary,New Hanover,Wilmington,"204 S MacMillan Ave, Wilmington, NC 28403",-77.8823257,34.2114131
650404,Wrightsboro Elementary,New Hanover,Wilmington,"2716 Castle Hayne Rd, Wilmington, NC 28401",-77.9202316,34.2924175
650408,Wrightsville Beach Elem,New Hanover,Wrightsville Beach,"220 Coral Dr, Wrightsville Beach, NC 28480",-77.7980827,34.2144389
650409,D.C. Virgo Preparatory Academy,New Hanover,Wilmington,"813 Nixon St, Wilmington, NC 28401",-77.940458,34.250692
650420,College Road Early Childhood Center,New Hanover,Wilmington,"4905 South College Rd, Wilmington, NC 28412",-77.8912531,34.1492082
650LEA,New Hanover County Schools,New Hanover,Wilmington,"6410 Carolina Beach Road, Wilmington, NC 28412",-77.9005415,34.1058492
65A000,Cape Fear Center for Inquiry,New Hanover,Wilmington,"2525 Wonder Way, Wilmington, NC 28401",-77.930582,34.193153
65B000,Wilmington Preparatory Academy,New Hanover,Wilmington,"134 Cinema Drive, Wilmington, NC 28403",-77.8919697,34.23873
65C000,Douglass Academy,New Hanover,Wilmington,"507 N 6th Street, Wilmington, NC 28401",-77.9431225,34.2421977
65D000,Island Montessori Charter School,New Hanover,Wilmington,"6339 Carolina Beach Rd, Wilmington, NC 28412",-77.8992022,34.1079435
65F000,Coastal Preparatory Academy,New Hanover,Wilmington,"1135 Pandion Dr, Wilmington, NC 28411",-77.7671752,34.312321
65G000,Girls Leadership Academy of Wilmington,New Hanover,Wilmington,"606 South College Rd, Wilmington, NC 28403",-77.881522,34.2272489
660306,"Central Elementary, Jackson",Northampton,Jackson,"9742 NC Hwy 305, Jackson, NC 27845",-77.434285,36.418549
660308,Conway Middle,Northampton,Conway,"400 East Main Street, Conway, NC 27820",-77.2238997,36.4382772
660320,Gaston Elementary,Northampton,Gaston,"400 Broughton Street, Gaston, NC 27832",-77.6512038,36.507984
660325,Gaston Middle,Northampton,Gaston,"400 Broughton Street, Gaston, NC 27832",-77.6512038,36.507984
660336,Northampton County High School,Northampton,Gaston,"152 Hurricane Drive, Gaston, NC 27832",-77.652447,36.5108559
660360,Willis Hare Elementary,Northampton,Pendleton,"479 Willis Hare Road, Pendleton, NC 27862",-77.188922,36.478311
660400,Northampton Early College,Northampton,Gaston,"4671 NC 46 HWY West, Gaston, NC 27832",-77.6653674,36.5055166
660LEA,Northampton County Schools,Northampton,Jackson,"701 N Church St, Jackson, NC 27845",-77.425801,36.395798
66A000,KIPP Gaston College Preparatory,Northampton,Gaston,"320 Pleasant Hill Road, Gaston, NC 27832",-77.640179,36.504154
670300,Onslow Early College,Onslow,Jacksonville,"444 Western Blvd, Jacksonville, NC 28546",-77.3844337,34.7702163
670304,Bell Fork Elementary,Onslow,Jacksonville,"500 Bell Fork Rd, Jacksonville, NC 28540",-77.3923466,34.7528958
670308,Blue Creek Elementary,Onslow,Jacksonville,"1260 Burgaw Hwy, Jacksonville, NC 28540",-77.4779123,34.7533537
670310,Carolina Forest Elementary,Onslow,Jacksonville,"141 Carolina Forest Boulevard, Jacksonville, NC 28546",-77.409274,34.811427
670312,Clyde Erwin Elementary,Onslow,Jacksonville,"323 New River Dr, Jacksonville, NC 28540",-77.412415,34.7559065
670314,Dixon Elementary,Onslow,Holly Ridge,"130 Betty Dixon Rd, Holly Ridge, NC 28445",-77.4448989,34.5589316
670318,Dixon Middle,Onslow,Sneads Ferry,"118 Ridgefield Ave, Sneads Ferry, NC 28460",-77.4359413,34.5429899
670320,Dixon High,Onslow,Holly Ridge,"160 Dixon School Rd, Holly Ridge, NC 28445",-77.4799947,34.5846325
670321,Hunters Creek Elementary,Onslow,Jacksonville,"3450 Hunters Trail, Jacksonville, NC 28546",-77.337622,34.740223
670322,Hunters Creek Middle,Onslow,Jacksonville,"4040 Hunters Trail, Jacksonville, NC 28546",-77.3351971,34.7421965
670323,Jacksonville Commons Elem,Onslow,Jacksonville,"1121 Commons Drive North, Jacksonville, NC 28546",-77.3932777,34.7935997
670324,Jacksonville High,Onslow,Jacksonville,"1021 Henderson Dr, Jacksonville, NC 28540",-77.4264117,34.78365
670325,Jacksonville Commons Middle,Onslow,Jacksonville,"315 Commons Drive South, Jacksonville, NC 28546",-77.3914313,34.7905647
670329,Meadow View Elementary,Onslow,Jacksonville,"1026 Fire Tower Rd, Jacksonville, NC 28540",-77.5247023,34.7711276
670330,Morton Elementary,Onslow,Jacksonville,"485 Old 30 Road, Jacksonville, NC 28546",-77.309105,34.7707369
670331,New Bridge Middle,Onslow,Jacksonville,"401 New Bridge Street, Jacksonville, NC 28540",-77.426257,34.751447
670332,"Northwoods Elementary, Jacksonville",Onslow,Jacksonville,"617 Henderson Dr, Jacksonville, NC 28540",-77.4273565,34.7722872
670333,"Northside High, Jacksonville",Onslow,Jacksonville,"365 Commons Drive South, Jacksonville, NC 28546",-77.3887867,34.7915317
670335,Queens Creek Elementary,Onslow,Swansboro,"159 Queens Creek Road, Swansboro, NC 28584",-77.1539162,34.7010881
670336,Northwoods Park Middle,Onslow,Jacksonville,"904 Sioux Dr, Jacksonville, NC 28540",-77.43777,34.772811
670337,Richlands Primary,Onslow,Richlands,"7444 Richlands Highway, Richlands, NC 28574",-77.5441184,34.8870773
