code,name,county,city,full_address
340476,Old Town Elementary,Forsyth,Winston Salem,"3930 Reynolda Road, Winston Salem, NC 27106"
340480,Paisley IB Magnet School,Forsyth,Winston Salem,"1400 Grant Avenue, Winston Salem, NC 27105"
340486,Parkland High,Forsyth,Winston Salem,"1600 Brewer Road, Winston Salem, NC 27127"
340488,J F Kennedy High,Forsyth,Winston Salem,"890 E 11th Street, Winston Salem, NC 27101"
340490,Petree Elementary,Forsyth,Winston-Salem,"3815 Old Greensboro Road, Winston-Salem, NC 27101"
340492,Philo-Hill Magnet Academy,Forsyth,Winston Salem,"410 Haverhill Street, Winston Salem, NC 27127"
340494,"Piney Grove Elementary, Kernersville",Forsyth,Kernersville,"1500 Piney Grove Road, Kernersville, NC 27284"
340495,Ronald W Reagan High School,Forsyth,Pfafftown,"3750 Transou Road, Pfafftown, NC 27040"
340496,R J Reynolds High,Forsyth,Winston Salem,"301 N Hawthorne Road, Winston Salem, NC 27104"
340504,Rural Hall Elementary,Forsyth,Rural Hall,"275 College Street, Rural Hall, NC 27045"
340508,Sedge Garden Elementary,Forsyth,Kernersville,"475 Sedge Garden Road, Kernersville, NC 27284"
340512,Sherwood Forest Elementary,Forsyth,Winston Salem,"1055 Yorkshire Road, Winston Salem, NC 27106"
340514,Smith Farm Elementary,Forsyth,Winston-Salem,"4250 Johnny Knoll Lane, Winston-Salem, NC 27107"
340516,"Southeast Middle, Kernersville",Forsyth,Kernersville,"1200 Old Salem Road, Kernersville, NC 27284"
340520,South Fork Elementary,Forsyth,Winston Salem,"4332 Country Club Road, Winston Salem, NC 27104"
340528,"Southwest Elementary, Clemmons",Forsyth,Clemmons,"1631 Southwest School Drive, Clemmons, NC 27012"
340530,Speas Elementary,Forsyth,Winston Salem,"2000 W Polo Road, Winston Salem, NC 27106"
340531,The Special Children's School,Forsyth,Winston-Salem,"4505 Shattalon Dr, Winston-Salem, NC 27106"
340532,Union Cross Traditional Acad,Forsyth,Kernersville,"4300 High Point Road, Kernersville, NC 27284"
340536,Vienna Elementary,Forsyth,Pfafftown,"1975 Chickasha Road, Pfafftown, NC 27040"
340540,Walkertown Elementary,Forsyth,Walkertown,"2971 Main Street, Walkertown, NC 27051"
340542,Walkertown High,Forsyth,Walkertown,"5240 Sullivantown Road, Walkertown, NC 27051"
340544,Walkertown Middle,Forsyth,Walkertown,"5240 Sullivantown Road, Walkertown, NC 27051"
340548,Ward Elementary,Forsyth,Winston-Salem,"3775 Fraternity Church Road, Winston-Salem, NC 27127"
340556,West Forsyth High,Forsyth,Clemmons,"1735 Lewisville-Clemmons, Clemmons, NC 27012"
340560,Whitaker Elementary,Forsyth,Winston Salem,"2600 Buena Vista Road, Winston Salem, NC 27104"
340564,Wiley Magnet Middle,Forsyth,Winston Salem,"1400 Northwest Boulevard, Winston Salem, NC 27104"
340568,Winston-Salem Preparatory Acad,Forsyth,Winston-Salem,"1215 North Cameron Avenue, Winston-Salem, NC 27101"
340LEA,Forsyth County Schools,Forsyth,Winston Salem,"475 Corporate Square Drive, Winston Salem, NC 27105"
34B000,Quality Education Academy,Forsyth,Winston-Salem,"5012-D Lansing Dr, Winston-Salem, NC 27105"
34D000,Carter G Woodson School,Forsyth,Winston-Salem,"437 Goldfloss Street, Winston-Salem, NC 27127"
34F000,Forsyth Academy,Forsyth,Winston-Salem,"5426 Shattalon Drive, Winston-Salem, NC 27106"
34G000,The Arts Based School,Forsyth,Winston-Salem,"1380 Martin Luther King Jr Dr, Winston-Salem, NC 27101"
34H000,NC Leadership Charter Academy,Forsyth,Kernersville,"4353 High Point Rd, Kernersville, NC 27284"
350304,Bunn Elementary,Franklin,Bunn,"686 Bunn Elem School Road, Bunn, NC 27508"
350308,Bunn High,Franklin,Bunn,"29 Bunn Elem School Road, Bunn, NC 27508"
350310,Bunn Middle,Franklin,Bunn,"4742 NC 39 Hwy S, Bunn, NC 27508"
350312,Cedar Creek Middle,Franklin,Youngsville,"2228 Cedar Creek Road, Youngsville, NC 27596"
350316,Edward Best Elementary,Franklin,Louisburg,"4011 NC 56 Hwy East, Louisburg, NC 27549"
350317,Franklin County Early College,Franklin,Louisburg,"8150 NC Highway 56, Louisburg, NC 27549"
350318,Franklinton Elementary,Franklin,Franklinton,"431 S Hillsborough St., Franklinton, NC 27525"
350321,Franklinton High,Franklin,Franklinton,"910 Cedar Creek Road, Franklinton, NC 27525"
350324,Franklinton Middle,Franklin,Franklinton,"3 N Main St, Franklinton, NC 27525"
350330,Laurel Mill Elementary,Franklin,Louisburg,"730 Laurel Mill Road, Louisburg, NC 27549"
350331,Long Mill Elementary,Franklin,Youngsville,"1753 Long Mill Rd, Youngsville, NC 27596"
350332,Louisburg Elementary,Franklin,Louisburg,"50 Stone Southerland Road, Louisburg, NC 27549"
350336,Louisburg High,Franklin,Louisburg,"201 Allen Lane, Louisburg, NC 27549"
350338,Terrell Lane Middle,Franklin,Louisburg,"101 Terrell Lane, Louisburg, NC 27549"
350339,Royal Elementary,Franklin,Louisburg,"308 Flat Rock Church Road, Louisburg, NC 27549"
350340,Youngsville Elementary,Franklin,Youngsville,"125 US I-A, Youngsville, NC 27596"
350LEA,Franklin County Schools,Franklin,Louisburg,"53 West River Road, Louisburg, NC 27549"
35A000,Crosscreek Charter School,Franklin,Louisburg,"306 Sandalwood Avenue, Louisburg, NC 27549"
35B000,Youngsville Academy,Franklin,Youngsville,"249 Holden Road, Youngsville, NC 27596"
360310,Ashbrook High,Gaston,Gastonia,"2222 S New Hope Road, Gastonia, NC 28054"
360320,Belmont Central Elementary,Gaston,Belmont,"310 Eagle Road, Belmont, NC 28012"
360324,Belmont Middle,Gaston,Belmont,"110 N Central Avenue, Belmont, NC 28012"
360332,Bessemer City Central Elem,Gaston,Bessemer City,"1400 Puett's Chapel Road, Bessemer City, NC 28016"
360336,Bessemer City High,Gaston,Bessemer City,"119 Yellow Jacket Lane, Bessemer City, NC 28016"
360337,Gaston Early College High School,Gaston,Dallas,"Gaston College Lena Sue Beam Bldg, 201 Hwy 321 South, Dallas, NC 28034"
360338,Bessemer City Primary,Gaston,Bessemer City,"1320 North 12th Street, Bessemer City, NC 28016"
360339,W B Beam Intermediate School,Gaston,Cherryville,"401 East First Street, Cherryville, NC 28021"
360340,Brookside Elementary,Gaston,Gastonia,"1925 Auten Rd., Gastonia, NC 28054"
360344,Carr Elementary,Gaston,Dallas,"307 S Pine St, Dallas, NC 28034"
360348,Catawba Heights Elementary,Gaston,Belmont,"101 Ivey Street, Belmont, NC 28012"
360352,Chapel Grove Elementary,Gaston,Gastonia,"5201 Lewis Road, Gastonia, NC 28052"
360360,Cherryville High,Gaston,Cherryville,"313 Ridge Avenue, Cherryville, NC 28021"
360364,Cherryville Elementary,Gaston,Cherryville,"700 East Academy Street, Cherryville, NC 28021"
360372,Warlick Academy,Gaston,Gastonia,"1316 Spencer Mountain Road, Gastonia, NC 28054"
360376,Costner Elementary,Gaston,Dallas,"353 Old 277 Loop Hwy, Dallas, NC 28034"
360378,Stuart W Cramer High,Gaston,Belmont,"101 Lakewood Rd, Belmont, NC 28012"
360380,Cramerton Middle,Gaston,Cramerton,"601 Cramer Mountain Road, Cramerton, NC 28032"
360390,East Gaston High,Gaston,Mount Holly,"1744 Lane Road, Mount Holly, NC 28120"
360392,Edward D Sadler Jr Elementary School,Gaston,Gastonia,"3950 West Franklin Boulevard, Gastonia, NC 28052"
360394,Webb Street School,Gaston,Gastonia,"1623 N Webb Street, Gastonia, NC 28052"
360396,Forestview High,Gaston,Gastonia,"5545 Union Road, Gastonia, NC 28056"
360400,Gardner Park Elementary,Gaston,Gastonia,"738 Armstrong Park Road, Gastonia, NC 28054"
360408,W P Grier Middle School,Gaston,Gastonia,"1622 E Garrison Boulevard, Gastonia, NC 28054"
360418,Highland Sch of Technology,Gaston,Gastonia,"1600 N Morris Street, Gastonia, NC 28052"
360420,Hawks Nest STEAM Academy,Gaston,Gastonia,"3430 Robinwood Rd, Gastonia, NC 28054"
360426,Holbrook Middle,Gaston,Lowell,"418 S Church Street, Lowell, NC 28098"
360428,Hunter Huss High,Gaston,Gastonia,"1518 Edgefield Avenue, Gastonia, NC 28052"
360430,J B Page Primary School,Gaston,Belmont,"215 Ewing Drive, Belmont, NC 28012"
360431,John Chavis Middle School,Gaston,Cherryville,"103 South Chavis Drive, Cherryville, NC 28021"
360432,Kiser Elementary,Gaston,Stanley,"311 E College Street, Stanley, NC 28164"
360436,Bessemer City Middle,Gaston,Bessemer City,"525 Ed Wilson Road, Bessemer City, NC 28016"
360438,Lingerfeldt Elementary,Gaston,Gastonia,"1601 Madison Street, Gastonia, NC 28052"
360440,Lowell Elementary,Gaston,Lowell,"1500 Power Drive, Lowell, NC 28098"
360448,McAdenville Elementary,Gaston,McAdenville,"275 E Weslyan Drive, McAdenville, NC 28101"
360456,Mount Holly Middle,Gaston,Mount Holly,"124 S Hawthorne Street, Mount Holly, NC 28120"
360464,"New Hope Elementary, Gastonia",Gaston,Gastonia,"137 Stowe Road, Gastonia, NC 28056"
360468,North Belmont Elementary,Gaston,Belmont,"210 School Street, Belmont, NC 28012"
360470,North Gaston High,Gaston,Dallas,"1133 Ratchford Road, Dallas, NC 28034"
360478,"Pinewood Elementary, Mount Holly",Gaston,Mount Holly,"1925 N Main Street, Mount Holly, NC 28120"
360480,Pleasant Ridge Elementary,Gaston,Gastonia,"1260 Floyd Lane, Gastonia, NC 28052"
360482,Ida Rankin Elementary School,Gaston,Mount Holly,"301 W Central Avenue, Mount Holly, NC 28120"
360488,Robinson Elementary,Gaston,Gastonia,"3122 S Union Road, Gastonia, NC 28056"
360490,Sherwood Elementary,Gaston,Gastonia,"1744 Dixon Road, Gastonia, NC 28054"
360492,H H Beam Elementary,Gaston,Gastonia,"200 Davis Park Road, Gastonia, NC 28052"
360494,South Point High,Gaston,Belmont,"906 South Point Road, Belmont, NC 28012"
360498,"Southwest Middle, Gastonia",Gaston,Gastonia,"1 Roadrunner Drive, Gastonia, NC 28052"
360499,Springfield Primary,Gaston,Stanley,"900 S Main Street, Stanley, NC 28164"
360500,Stanley Middle,Gaston,Stanley,"317 Hovis Road, Stanley, NC 28164"
360504,Tryon Elementary,Gaston,Bessemer City,"2620 Tryon Courthouse Road, Bessemer City, NC 28016"
360510,W A Bess Elementary School,Gaston,Gastonia,"4340 Beaty Road, Gastonia, NC 28056"
360514,W C Friday Middle School,Gaston,Dallas,"1221 Ratchford Drive, Dallas, NC 28034"
360520,Woodhill Elementary,Gaston,Gastonia,"1027 Woodhill Drive, Gastonia, NC 28052"
360526,York Chester Middle,Gaston,Gastonia,"601 S Clay Street, Gastonia, NC 28052"
360550,Gaston Virtual Academy,Gaston,Gastonia,"366 W Garrison Blvd, Gastonia, NC 28052"
360LEA,Gaston County Schools,Gaston,Gastonia,"943 Osceola Street, Gastonia, NC 28054"
36B000,Piedmont Community Charter School,Gaston,Gastonia,"119 E. 2nd Avenue, Gastonia, NC 28052"
36C000,Mountain Island Charter School,Gaston,Mt. Holly,"13440 Lucia-Riverbend Highway, Mt. Holly, NC 28120"
370304,Buckland Elementary,Gates,Gates,"448 NC 37 North, Gates, NC 27937"
370308,Central Middle School,Gates,Gatesville,"362 US Hwy 158 W, Gatesville, NC 27938"
370312,Gates County Senior High,Gates,Gatesville,"088 Hwy 158 West, Gatesville, NC 27938"
370316,Gatesville Elementary,Gates,Gatesville,"709 Main Street, Gatesville, NC 27938"
370324,T S Cooper Elementary,Gates,Sunbury,"237 NC 32 South, Sunbury, NC 27979"
370LEA,Gates County Schools,Gates,Gatesville,"205 Main Street, Gatesville, NC 27938"
380306,Robbinsville Elementary,Graham,Robbinsville,"54 Moose Branch Road, Robbinsville, NC 28771"
380308,Robbinsville High,Graham,Robbinsville,"301 Sweetwater Road, Robbinsville, NC 28771"
380310,Robbinsville Middle,Graham,Robbinsville,"301B Sweetwater Road, Robbinsville, NC 28771"
380LEA,Graham County Schools,Graham,Robbinsville,"52 Moose Branch Road, Robbinsville, NC 28771"
390309,Butner-Stem Middle,Granville,Butner,"501 East D St, Butner, NC 27509"
390311,Butner-Stem Elementary,Granville,Butner,"201 East D St, Butner, NC 27509"
390312,C. G. Credle Elementary,Granville,Oxford,"223 College St, Oxford, NC 27565"
390314,Center For Innovative Learning,Granville,Oxford,"204 Taylor St, Oxford, NC 27565"
390316,Creedmoor Elementary,Granville,Creedmoor,"305 E Wilton Ave, Creedmoor, NC 27522"
390320,G. C. Hawley Middle,Granville,Creedmoor,"2173 Brassfield Rd, Creedmoor, NC 27522"
390322,Granville Central High,Granville,Stem,"2043 Sanders Rd, Stem, NC 27581"
390323,Granville Early College High,Granville,Creedmoor,"1552 South Campus Dr, Creedmoor, NC 27522"
390324,J. F. Webb High,Granville,Oxford,"3200 Webb School Rd, Oxford, NC 27565"
390331,Mary Potter Middle,Granville,Oxford,"200 Taylor St, Oxford, NC 27565"
390333,Mount Energy Elementary,Granville,Creedmoor,"2652 Hwy 56, Creedmoor, NC 27522"
390334,Northern Granville Middle,Granville,Oxford,"3144 Webb School Rd, Oxford, NC 27565"
390336,Joe Toler-Oak Hill Elementary,Granville,Oxford,"8176 Hwy 96, Oxford, NC 27565"
390352,South Granville High,Granville,Creedmoor,"701 N Crescent Dr, Creedmoor, NC 27522"
390360,Stovall-Shaw Elementary,Granville,Stovall,"7696 Hwy 15 N, Stovall, NC 27582"
390362,Tar River Elementary,Granville,Franklinton,"2642 Philo White Rd, Franklinton, NC 27525"
390364,West Oxford Elementary,Granville,Oxford,"412 Ivey Day Rd, Oxford, NC 27565"
390368,Wilton Elementary,Granville,Franklinton,"2555 Hwy 96, Franklinton, NC 27525"
390700,JF Webb HS Of Health And Life Sciences,Granville,Oxford,"3200 Webb School Rd, Oxford, NC 27565"
390LEA,Granville County Schools,Granville,Oxford,"101 Delacroix St, Oxford, NC 27565"
39A000,Falls Lake Academy,Granville,Creedmoor,"1701 East Lyon Station Road, Creedmoor, NC 27522"
39B000,Oxford Preparatory,Granville,Oxford,"6041 Landis Rd, Oxford, NC 27565"
400308,Greene Central High,Greene,Snow Hill,"140 School Drive, Snow Hill, NC 28580"
400312,Greene County Middle,Greene,Snow Hill,"485 Middle School Road, Snow Hill, NC 28580"
400315,Greene Early College High,Greene,Snow Hill,"818 Highway 91, Snow Hill, NC 28580"
400318,Greene County Intermediate,Greene,Snow Hill,"614 Middle School Road, Snow Hill, NC 28580"
400321,Snow Hill Primary,Greene,Snow Hill,"502 SE 2nd Street, Snow Hill, NC 28580"
400332,West Greene Elementary,Greene,Snow Hill,"303 Kingold Boulevard, Snow Hill, NC 28580"
400LEA,Greene County Schools,Greene,Snow Hill,"301 Kingold Boulevard, Snow Hill, NC 28580"
410304,Alamance Elementary,Guilford,Greensboro,"3600 Williams Dairy Road, Greensboro, NC 27406"
410307,"Edwin A Alderman Elementary, Greensboro",Guilford,Greensboro,"4211 Chateau Drive, Greensboro, NC 27407"
410310,Allen Jay Elementary,Guilford,High Point,"1311 East Springfield Road, High Point, NC 27263"
410311,Allen Jay Middle - A Preparatory Academy,Guilford,High Point,"1201 East Fairfield Rd, High Point, NC 27263"
410313,Southern Guilford Middle,Guilford,Greensboro,"5747 Drake Rd, Greensboro, NC 27406"
410316,Allen Middle,Guilford,Greensboro,"1108 Glendale Drive, Greensboro, NC 27406"
410319,T Wingate Andrews High,Guilford,High Point,"1920 McGuinn Drive, High Point, NC 27265"
410322,Archer Elementary,Guilford,Greensboro,"2610 Four Seasons Boulevard, Greensboro, NC 27407"
410325,Swann Middle School,Guilford,Greensboro,"811 Cypress Street, Greensboro, NC 27405"
410326,Middle College High at Bennett,Guilford,Greensboro,"610 Gorrell Street, Greensboro, NC 27406"
410328,Bessemer Elementary,Guilford,Greensboro,"918 Huffine Mill Road, Greensboro, NC 27405"
410331,Bluford Elementary,Guilford,Greensboro,"1901 Tuscaloosa Street, Greensboro, NC 27401"
410334,Brightwood Elementary,Guilford,Greensboro,"2001 Brightwood School Road, Greensboro, NC 27405"
410337,Brooks Global Elementary,Guilford,Greensboro,"1215 Westover Terrace, Greensboro, NC 27408"
410340,Monticello-Brown Summit Elem,Guilford,Browns Summit,"5006 NC Highway 150 East, Browns Summit, NC 27214"
410341,Brown Summit Middle,Guilford,Browns Summit,"4720 NC Highway 150 East, Browns Summit, NC 27214"
410343,"Claxton Elementary, Greensboro",Guilford,Greensboro,"3720 Pinetop Road, Greensboro, NC 27410"
410346,Colfax Elementary,Guilford,Colfax,"9112 West Market Street, Colfax, NC 27235"
410349,Ceasar Cone Elementary,Guilford,Greensboro,"2501 North Church Street, Greensboro, NC 27405"
410355,James B Dudley High,Guilford,Greensboro,"1200 Lincoln Street, Greensboro, NC 27401"
410358,Eastern Guilford High,Guilford,Gibsonville,"415 Peeden Drive, Gibsonville, NC 27249"
410361,Erwin Montessori,Guilford,Greensboro,"3012 East Bessemer Aveune, Greensboro, NC 27405"
410364,"Fairview Elementary, High Point",Guilford,High Point,"608 Fairview Street, High Point, NC 27260"
410366,Waldo C Falkener Sr Elementary,Guilford,Greensboro,"3931 Naco Road, Greensboro, NC 27401"
410367,Ferndale Middle,Guilford,High Point,"701 Ferndale Boulevard, High Point, NC 27262"
410370,Florence Elementary,Guilford,High Point,"7605 Florence School Road, High Point, NC 27265"
410373,Julius I Foust Elementary,Guilford,Greensboro,"2610 Floyd Street, Greensboro, NC 27406"
410376,Cyrus P Frazier Elementary,Guilford,Greensboro,"4215 Galway Drive, Greensboro, NC 27406"
410379,Gateway Education Center,Guilford,Greensboro,"3205 East Wendover Aveune, Greensboro, NC 27405"
410382,Gibsonville Elementary,Guilford,Gibsonville,"401 East Joyner Street, Gibsonville, NC 27249"
410385,Gillespie Park Elementary,Guilford,Greensboro,"1900 Martin Luther King Jr Drive, Greensboro, NC 27406"
410388,General Greene Elementary,Guilford,Greensboro,"1501 Benjamin Parkway, Greensboro, NC 27408"
410390,GC Middle College High,Guilford,Greensboro,"815 West Market Street, Greensboro, NC 27401"
410391,Penn-Griffin Schools,Guilford,High Point,"825 Washington Street, High Point, NC 27260"
410394,Grimsley High,Guilford,Greensboro,"801 Westover Terrace, Greensboro, NC 27408"
410395,Early College at Guilford,Guilford,Greensboro,"5608 West Friendly Avenue, Greensboro, NC 27410"
410397,Western Guilford Middle,Guilford,Greensboro,"401 College Road, Greensboro, NC 27410"
410398,Doris Henderson Newcomers Sch,Guilford,Greensboro,"411 Friendway Road, Greensboro, NC 27410"
410399,Middle College at GTCC-Greensboro,Guilford,Greensboro,"3505 East Wendover Avenue, Greensboro, NC 27405"
410400,Guilford Elementary,Guilford,Greensboro,"920 Stage Coach Trail, Greensboro, NC 27410"
410401,GTCC Middle College High,Guilford,Jamestown,"601 East Main Street, Jamestown, NC 27282"
410402,Otis L Hairston Sr Middle,Guilford,Greensboro,"3911 Naco Rd, Greensboro, NC 27401"
410403,Hampton Elem Univ Partnership,Guilford,Greensboro,"2301 Trade Street, Greensboro, NC 27401"
410406,High Point Central High,Guilford,High Point,"801 Ferndale Boulevard, High Point, NC 27262"
410407,Kearns Academy,Guilford,High Point,"1710 McGuinn Dr., High Point, NC 27265"
410408,Middle College at GTCC-High Point,Guilford,High Point,"901 South Main Street, High Point, NC 27260"
410409,"Hunter Elementary, Greensboro",Guilford,Greensboro,"1305 Merritt Drive, Greensboro, NC 27407"
410412,Irving Park Elementary,Guilford,Greensboro,"1310 Sunset Drive, Greensboro, NC 27408"
410415,Jackson Middle,Guilford,Greensboro,"2200 Ontario Street, Greensboro, NC 27403"
410418,Jamestown Elementary,Guilford,Jamestown,"108 Potter Drive, Jamestown, NC 27282"
410421,Jamestown Middle,Guilford,Jamestown,"301 Haynes Road, Jamestown, NC 27282"
410423,"Jefferson Elementary, Greensboro",Guilford,Greensboro,"1400 New Garden Road, Greensboro, NC 27410"
410424,Jesse Wharton Elem,Guilford,Greensboro,"5813 Lake Brandt Road, Greensboro, NC 27455"
