index,code,name_x,county,city,full_address,long,lat,district,name_y,region,grades,title_I,percent_EDS,S_P_grade,growth_status,EOG,grad_rate
2479,920448,"Hunter Elementary, Raleigh",Wake,Raleigh,"1018 E Davie St, Raleigh, NC 27601",-78.6229467,35.7745647,,,,,,,,,,
2480,920449,Holly Ridge Elementary,Wake,Holly Springs,"900 Holly Springs Road, Holly Springs, NC 27540",-78.8283585,35.6560793,,,,,,,,,,
2481,920450,Holly Ridge Middle,Wake,Holly Springs,"950 Holly Springs Road, Holly Springs, NC 27540",-78.8152946,35.6541576,,,,,,,,,,
2482,920451,Harris Creek Elementary,Wake,Raleigh,"3829 Forestville Road, Raleigh, NC 27616",-78.5120139,35.873041,,,,,,,,,,
2483,920452,Jeffreys Grove Elementary,Wake,Raleigh,"6119 Creedmoor Rd, Raleigh, NC 27612",-78.6812673,35.8679325,,,,,,,,,,
2484,920453,Jones Dairy Elementary,Wake,Wake Forest,"1100 Jones Dairy Road, Wake Forest, NC 27587",-78.471861,35.9498475,,,,,,,,,,
2485,920454,Heritage Elementary,Wake,Wake Forest,"3500 Rogers Road, Wake Forest, NC 27587",-78.511867,35.9477059,,,,,,,,,,
2486,920455,Holly Springs High,Wake,Holly Springs,"5329 Cass Holt Road, Holly Springs, NC 27540",-78.8491284,35.6278921,,,,,,,,,,
2487,920456,Joyner Elementary,Wake,Raleigh,"2300 Lowden St., Raleigh, NC 27608",-78.633013,35.814455,,,,,,,,,,
2488,920457,Holly Grove Elementary,Wake,Holly Springs,"1451 Avent Ferry Road, Holly Springs, NC 27540",-78.8503851,35.6320414,,,,,,,,,,
2489,920458,Holly Grove Middle,Wake,Holly Springs,"1401 Avent Ferry Road, Holly Springs, NC 27540",-78.8485273,35.6314462,,,,,,,,,,
2490,920459,Hortons Creek Elementary,Wake,Cary,"7615 O'Kelly Chapel Rd, Cary, NC 27519",-78.9061928,35.8418949,,,,,,,,,,
2491,920460,Kingswood Elementary,Wake,Cary,"200 E. Johnson Street, Cary, NC 27513",-78.7787948,35.7931651,,,,,,,,,,
2492,920464,Knightdale Elementary,Wake,Knightdale,"109 Ridge St, Knightdale, NC 27545",-78.4782722,35.7839672,,,,,,,,,,
2493,920466,Knightdale High,Wake,Knightdale,"100 Bryan Chalk Lane, Knightdale, NC 27545",-78.4764343,35.8115079,,,,,,,,,,
2494,920467,Laurel Park Elementary,Wake,Apex,"2450 Laura Duncan Rd, Apex, NC 27523",-78.8267615,35.7587147,,,,,,,,,,
2495,920468,Lacy Elementary,Wake,Raleigh,"2001 Lake Boone Trail, Raleigh, NC 27607",-78.6813417,35.8144702,,,,,,,,,,
2496,920469,Leesville Road Elementary,Wake,Raleigh,"8402 Pride Way, Raleigh, NC 27613",-78.7187202,35.8876632,,,,,,,,,,
2497,920470,Lead Mine Elementary,Wake,Raleigh,"8301 Old Leadmine Rd, Raleigh, NC 27615",-78.6567169,35.8917406,,,,,,,,,,
2498,920471,Leesville Road Middle,Wake,Raleigh,"8406 Pride Way, Raleigh, NC 27613",-78.7203934,35.8875636,,,,,,,,,,
2499,920472,Ligon Middle,Wake,Raleigh,"706 E Lenoir St, Raleigh, NC 27601",-78.626538,35.772179,,,,,,,,,,
2500,920473,Leesville Road High,Wake,Raleigh,"8410 Pride Way, Raleigh, NC 27613",-78.7193957,35.890337,,,,,,,,,,
2501,920474,Lake Myra Elementary,Wake,Wendell,"1300 Elk Falls Rd, Wendell, NC 27591",-78.429716,35.7614329,Wake County Schools,Lake Myra Elementary,North Central,PK-05,Y,50.2,D,Not Met,51.1,
2502,920476,"Lincoln Heights Elementary, Fuquay-Varina",Wake,Fuquay-Varina,"307 Bridge St, Fuquay-Varina, NC 27526",-78.8096817,35.589929,,,,,,,,,,
2503,920480,Lockhart Elementary,Wake,Knightdale,"1320 N Smithfield Rd, Knightdale, NC 27545",-78.484564,35.8032619,Wake County Schools,Lockhart Elementary,North Central,PK-05,Y,63.4,D,Not Met,45.3,
2504,920484,Lufkin Road Middle,Wake,Apex,"1002 Lufkin Road, Apex, NC 27539",-78.8299172,35.719924,,,,,,,,,,
2505,920488,Lynn Road Elementary,Wake,Raleigh,"1601 Lynn Rd, Raleigh, NC 27612",-78.6676154,35.8703574,,,,,,,,,,
2506,920492,Martin Middle,Wake,Raleigh,"1701 Ridge Rd, Raleigh, NC 27607",-78.6853186,35.812126,,,,,,,,,,
2507,920494,Middle Creek Elementary,Wake,Apex,"110 Middle Creek Park Avenue, Apex, NC 27539",-78.759466,35.67025,,,,,,,,,,
2508,920495,Middle Creek High,Wake,Apex,"123 Middle Creek Park Avenue, Apex, NC 27539",-78.7605123,35.6668394,,,,,,,,,,
2509,920496,Millbrook Elementary,Wake,Raleigh,"1520 E Millbrook Rd, Raleigh, NC 27609",-78.61055,35.848788,Wake County Schools,Millbrook Elementary,North Central,PK-05,Y,75.5,D,Not Met,37.1,
2510,920500,Millbrook High,Wake,Raleigh,"2201 Spring Forest Rd, Raleigh, NC 27615",-78.6033424,35.865662,,,,,,,,,,
2511,920501,Mills Park Elementary,Wake,Cary,"509 Mills Park Dr, Cary, NC 27519",-78.8964658,35.8103572,,,,,,,,,,
2512,920502,Mills Park Middle,Wake,Cary,"441 Mills Park Drive, Cary, NC 27519",-78.8957309,35.8129848,,,,,,,,,,
2513,920504,Morrisville Elementary,Wake,Morrisville,"1519 Morrisville Pkwy, Morrisville, NC 27560",-78.846568,35.811412,,,,,,,,,,
2514,920506,Moore Square Museum Magnet Middle,Wake,Raleigh,"301 South Person Street, Raleigh, NC 27601",-78.6346429,35.7761738,,,,,,,,,,
2515,920508,Mount Vernon,Wake,Raleigh,"5418 Chapel Hill Rd, Raleigh, NC 27607",-78.7191486,35.7905951,,,,,,,,,,
2516,920512,North Garner Middle,Wake,Garner,"720 Powell Dr, Garner, NC 27529",-78.6119933,35.7156932,,,,,,,,,,
2517,920514,North Forest Pines Elementary,Wake,Raleigh,"11501 Forest Pines Drive, Raleigh, NC 27614",-78.5471954,35.9536789,,,,,,,,,,
2518,920516,North Ridge Elementary,Wake,Raleigh,"7120 Harps Mill Rd, Raleigh, NC 27615",-78.622663,35.881224,,,,,,,,,,
2519,920518,North Wake College and Career Academy,Wake,Wake Forest,"931 Durham Rd, Wake Forest, NC 27587",-78.540946,35.9761499,,,,,,,,,,
2520,920520,"Northwoods Elementary, Cary",Wake,Cary,"8850 Chapel Hill Road, Cary, NC 27513",-78.7898167,35.7949153,,,,,,,,,,
2521,920521,Oakview Elementary,Wake,Apex,"11500 Holly Springs New Hill Rd, Apex, NC 27539",-78.8660101,35.662241,,,,,,,,,,
2522,920522,"Oak Grove Elementary, Raleigh",Wake,Raleigh,"10401 Penny Road, Raleigh, NC 27606",-78.783187,35.713599,,,,,,,,,,
2523,920523,Olive Chapel Elementary,Wake,Apex,"1751 Olive Chapel Road, Apex, NC 27502",-78.8942246,35.7347789,,,,,,,,,,
2524,920524,Olds Elementary,Wake,Raleigh,"204 Dixie Trail, Raleigh, NC 27607",-78.6750913,35.7936565,,,,,,,,,,
2525,920525,Partnership Elementary,Wake,Raleigh,"601 Devereux Street, Raleigh, NC 27605",-78.6477194,35.7896654,,,,,,,,,,
2526,920526,Panther Creek High,Wake,Cary,"6770 McCrimmon Parkway, Cary, NC 27519",-78.8885985,35.8302574,,,,,,,,,,
2527,920528,Phillips High,Wake,Raleigh,"1923 Milburnie Rd, Raleigh, NC 27610",-78.6160225,35.7885357,,,,,,,,,,
2528,920529,Pine Hollow Middle,Wake,Raleigh,"5365 Bartram Place, Raleigh, NC 27617",-78.7311825,35.9076896,,,,,,,,,,
2529,920530,Penny Road Elementary,Wake,Cary,"10900 Penny Rd, Cary, NC 27518",-78.797412,35.717478,,,,,,,,,,
2530,920531,Pleasant Union Elementary,Wake,Raleigh,"1900 Pleasant Union Church Road, Raleigh, NC 27614",-78.673461,35.950268,,,,,,,,,,
2531,920532,Poe Elementary,Wake,Raleigh,"400 Peyton St, Raleigh, NC 27610",-78.6052477,35.7739988,,,,,,,,,,
2532,920533,"Pleasant Grove Elementary, Morrisville",Wake,Morrisville,"3605 Pleasant Grove Church Rd, Morrisville, NC 27560",-78.8208326,35.887168,,,,,,,,,,
2533,920536,Powell Elementary,Wake,Raleigh,"1130 Marlborough Rd, Raleigh, NC 27610",-78.6035183,35.7951663,Wake County Schools,Powell Elementary,North Central,PK-05,Y,49.7,D,Met,44.6,
2534,920540,Rand Road Elementary,Wake,Garner,"300 Arbor Greene Dr, Garner, NC 27529",-78.6162504,35.6558161,,,,,,,,,,
2535,920542,"Reedy Creek Elementary, Cary",Wake,Cary,"940 Reedy Creek Road, Cary, NC 27513",-78.7682923,35.8127414,,,,,,,,,,
2536,920543,Richland Creek Elementary,Wake,Wake Forest,"840 Wallridge Drive, Wake Forest, NC 27587",-78.5163003,36.0060449,,,,,,,,,,
2537,920544,Rolesville Elementary,Wake,Rolesville,"307 S Main St, Rolesville, NC 27571",-78.4628505,35.9183901,,,,,,,,,,
2538,920545,Rolesville Middle,Wake,Rolesville,"4700 Burlington Mills Road, Rolesville, NC 27571",-78.4792792,35.913683,,,,,,,,,,
2539,920546,Rolesville High,Wake,Rolesville,"1099 East Young St, Rolesville, NC 27571",-78.4426446,35.906475,,,,,,,,,,
2540,920547,Rogers Lane Elementary,Wake,Raleigh,"201 North Rogers Lane, Raleigh, NC 27610",-78.5480089,35.777433,Wake County Schools,Rogers Lane Elementary,North Central,PK-05,Y,82.1,D,Not Met,34.4,
2541,920548,Root Elementary,Wake,Raleigh,"3202 Northampton Street, Raleigh, NC 27609",-78.6505866,35.8254843,,,,,,,,,,
2542,920549,"River Bend Middle, Raleigh",Wake,Raleigh,"5601 Wallace Martin Way, Raleigh, NC 27616",-78.5314912,35.8619745,Wake County Schools,River Bend Middle,North Central,8-Jun,Y,66.3,D,Not Met,41.6,
2543,920550,"Salem Elementary, Apex",Wake,Apex,"6116 Old Jenks Road, Apex, NC 27523",-78.8499016,35.7569312,,,,,,,,,,
2544,920551,Salem Middle,Wake,Apex,"6150 Old Jenks Road, Apex, NC 27523",-78.8479965,35.7583435,,,,,,,,,,
2545,920552,Sanderson High,Wake,Raleigh,"5500 Dixon Drive, Raleigh, NC 27609",-78.646573,35.861061,,,,,,,,,,
2546,920554,Sanford Creek Elementary,Wake,Rolesville,"701 Granite Falls Blvd, Rolesville, NC 27571",-78.4611256,35.927457,,,,,,,,,,
2547,920556,SCORE Academy,Wake,Cary,"5651 Dillard Dr, Cary, NC 27518",-78.7384472,35.7546682,,,,,,,,,,
2548,920557,Scotts Ridge Elementary,Wake,Apex,"6601 Apex Barbecue Rd, Apex, NC 27502",-78.882987,35.721699,,,,,,,,,,
2549,920560,Smith Elementary,Wake,Raleigh,"1101 Maxwell Drive, Raleigh, NC 27603",-78.6534692,35.711946,,,,,,,,,,
2550,920562,Southeast Raleigh High,Wake,Raleigh,"2600 Rock Quarry Road, Raleigh, NC 27610",-78.6040771,35.7453552,,,,,,,,,,
2551,920564,Stough Elementary,Wake,Raleigh,"4210 Edwards Mill Rd, Raleigh, NC 27612",-78.6919873,35.8355756,,,,,,,,,,
2552,920568,"Swift Creek Elementary, Raleigh",Wake,Raleigh,"5601 Tryon Rd, Raleigh, NC 27606",-78.7336716,35.7449476,,,,,,,,,,
2553,920569,Sycamore Creek Elementary,Wake,Raleigh,"10921 Leesville Rd, Raleigh, NC 27613",-78.732606,35.9184932,,,,,,,,,,
2554,920570,Timber Drive Elementary,Wake,Garner,"1601 Timber Drive, Garner, NC 27529",-78.6355464,35.6900661,Wake County Schools,Timber Drive Elementary,North Central,PK-05,Y,39.3,D,Not Met,51.3,
2555,920571,Turner Creek Elementary,Wake,Cary,"6801 Turner Creek Road, Cary, NC 27519",-78.8752928,35.7729149,,,,,,,,,,
2556,920572,Underwood Elementary,Wake,Raleigh,"1614 Glenwood Avenue, Raleigh, NC 27608",-78.6456583,35.8025753,,,,,,,,,,
2557,920576,"Vance Elementary, Raleigh",Wake,Raleigh,"8808 Old Stage Rd, Raleigh, NC 27603",-78.66756,35.654881,,,,,,,,,,
2558,920580,Vandora Springs Elementary,Wake,Garner,"8317 Bryan Road, Garner, NC 27529",-78.5909023,35.6655949,,,,,,,,,,
2559,920581,Vernon Malone College and Career Academy,Wake,Raleigh,"2200 S Wilmington St, Raleigh, NC 27603",-78.6432426,35.7528333,,,,,,,,,,
2560,920582,Wake STEM Early College High School,Wake,Raleigh,"715 Barbour Dr, Raleigh, NC 27603",-78.6662784,35.7717648,,,,,,,,,,
2561,920583,Wake Early College of Health and Science,Wake,Raleigh,"2901 Holston Lane, Raleigh, NC 27610",-78.5847335,35.7848989,,,,,,,,,,
2562,920584,Wake Forest Elementary,Wake,Wake Forest,"136 W Sycamore Avenue, Wake Forest, NC 27587",-78.514483,35.976455,,,,,,,,,,
2563,920585,Wake Young Men's Leadership Academy,Wake,Raleigh,"567 East Hargett St, Raleigh, NC 27601",-78.6295005,35.7783767,,,,,,,,,,
2564,920586,Wake Young Women's Leadership Academy,Wake,Raleigh,"301 Ashe Avenue, Governor Morehead, Raleigh, NC 27606",-78.6599658,35.7785889,,,,,,,,,,
2565,920588,Wake Forest High School,Wake,Wake Forest,"420 West Stadium Drive, Wake Forest, NC 27587",-78.5153088,35.98479,,,,,,,,,,
2566,920592,Wake Forest Middle School,Wake,Wake Forest,"1800 S Main St, Wake Forest, NC 27587",-78.5285213,35.9540681,,,,,,,,,,
2567,920593,Wakefield Elementary,Wake,Raleigh,"2400 Wakefield Pines Drive, Raleigh, NC 27614",-78.56791,35.945858,,,,,,,,,,
2568,920594,Wakefield Middle,Wake,Raleigh,"2300 Wakefield Pines Drive, Raleigh, NC 27614",-78.5687149,35.9459536,,,,,,,,,,
2569,920595,Wakefield High,Wake,Raleigh,"2200 Wakefield Pines Drive, Raleigh, NC 27614",-78.5707299,35.9479635,,,,,,,,,,
2570,920596,"Washington Elementary, Raleigh",Wake,Raleigh,"1000 Fayetteville St, Raleigh, NC 27601",-78.6438118,35.7673136,,,,,,,,,,
2571,920597,Wakelon Elementary,Wake,Zebulon,"8921 Pippin Rd, Zebulon, NC 27597",-78.3364837,35.8544914,Wake County Schools,Wakelon Elementary,North Central,PK-05,Y,72.3,D,Not Met,50.2,
2572,920598,Weatherstone Elementary,Wake,Cary,"1000 Olde Weatherstone Way, Cary, NC 27513",-78.810141,35.792444,,,,,,,,,,
2573,920599,Walnut Creek Elementary,Wake,Raleigh,"2600 Sunnybrook Rd, Raleigh, NC 27610",-78.5866441,35.7445879,Wake County Schools,Walnut Creek Elementary,North Central,PK-05,Y,70.5,D,Not Met,36.7,
2574,920600,Wendell Elementary,Wake,Wendell,"3355 Wendell Blvd, Wendell, NC 27591",-78.3725453,35.7854223,,,,,,,,,,
2575,920601,Wendell Middle,Wake,Wendell,"3409 NC Highway 97, Wendell, NC 27591",-78.3943197,35.8042512,Wake County Schools,Wendell Middle,North Central,8-Jun,N,60.2,D,Not Met,44.2,
2576,920604,West Cary Middle,Wake,Cary,"1000 Evans Road, Cary, NC 27513",-78.7939239,35.8019688,,,,,,,,,,
2577,920606,West Lake Elementary,Wake,Apex,"4500 West Lake Rd, Apex, NC 27539",-78.761338,35.6618096,,,,,,,,,,
2578,920607,West Lake Middle,Wake,Apex,"4600 West Lake Rd, Apex, NC 27539",-78.7606604,35.6602559,,,,,,,,,,
2579,920608,West Millbrook Middle,Wake,Raleigh,"8115 Strickland Rd, Raleigh, NC 27615",-78.632059,35.892777,,,,,,,,,,
2580,920614,"White Oak Elementary, Apex",Wake,Apex,"1512 White Oak Church Rd, Apex, NC 27523",-78.921001,35.781063,,,,,,,,,,
2581,920616,Wilburn Elementary,Wake,Raleigh,"3707 Marsh Creek Rd, Raleigh, NC 27604",-78.5755631,35.8194657,Wake County Schools,Wilburn Elementary,North Central,PK-05,Y,74.9,D,Met,50.5,
2582,920618,Wildwood Forest Elementary,Wake,Raleigh,"8401 Wildwood Forest Drive, Raleigh, NC 27616",-78.551125,35.893523,Wake County Schools,Wildwood Forest Elementary,North Central,PK-05,Y,63.5,D,Not Met,42.5,
2583,920620,Wiley Elementary,Wake,Raleigh,"301 Saint Mary's St, Raleigh, NC 27605",-78.651747,35.784717,,,,,,,,,,
2584,920624,Willow Springs Elementary,Wake,Willow Spring,"6800 Dwight Rowland Rd, Willow Spring, NC 27592",-78.728414,35.593322,,,,,,,,,,
2585,920626,Yates Mill Elementary,Wake,Raleigh,"5993 Yates Mill Pond Road, Raleigh, NC 27606",-78.7289329,35.7376358,,,,,,,,,,
2586,920628,York Elementary,Wake,Raleigh,"5201 Brookhaven Dr, Raleigh, NC 27612",-78.684369,35.852243,,,,,,,,,,
2587,920632,Zebulon Elementary,Wake,Zebulon,"700 Proctor St, Zebulon, NC 27597",-78.3198379,35.8394223,Wake County Schools,Zebulon Elementary,North Central,PK-05,Y,65.4,D,Not Met,38.2,
2588,920636,Zebulon Middle,Wake,Zebulon,"1000 Shepard School Rd, Zebulon, NC 27597",-78.3129613,35.8320917,,,,,,,,,,
2608,930330,Mariam Boyd Elementary,Warren,Warrenton,"203 Cousin Lucy's Lane, Warrenton, NC 27589",-78.159099,36.3943723,,,,,,,,,,
2609,930340,Northside K-8,Warren,Norlina,"164 Elementary Ave, Norlina, NC 27563",-78.1845782,36.4565504,Warren County Schools,Northside K-8,North Central,PK-08,Y,53.2,D,Not Met,44.2,
2610,930344,South Warren Elementary,Warren,Warrenton,"216 Shocco Springs Rd, Warrenton, NC 27589",-78.1993562,36.3198011,,,,,,,,,,
2611,930348,Vaughan Elementary,Warren,Macon,"2936 US Hwy 158E, Macon, NC 27551",-77.9988787,36.4215377,,,,,,,,,,
2612,930352,Warren County High,Warren,Warrenton,"149 Campus Drive, Warrenton, NC 27589",-78.1676608,36.4326057,Warren County Schools,Warren County High,North Central,12-Sep,N,46.6,D,Not Met,18.1,78.7
2613,930354,Warren County Middle,Warren,Warrenton,"118 Campus Drive, Warrenton, NC 27589",-78.1679856,36.4331685,Warren County Schools,Warren County Middle,North Central,8-Jun,Y,63.2,D,Not Met,35.6,
2614,930360,Warren Early College High,Warren,Warrenton,"210 Ridgeway St, Warrenton, NC 27589",-78.1553541,36.4028262,,,,,,,,,,
2615,930700,Warren New Tech High,Warren,Warrenton,"219 US Hwy 158 Bypass, Warrenton, NC 27589",-77.9167567,36.4323832,,,,,,,,,,
2622,940306,Creswell Elementary,Washington,Creswell,"200 South Seventh St, Creswell, NC 27928",-76.3970472,35.870622,Washington County Schools,Creswell Elementary,Northeast,PK-05,Y,53.5,D,Met,47.3,
2623,940308,Creswell High,Washington,Creswell,"115 West Middle Street, Creswell, NC 27928",-76.3971817,35.8688375,,,,,,,,,,
2624,940314,Pines Elementary,Washington,Plymouth,"3177 US Hwy 64E, Plymouth, NC 27962",-76.6921778,35.8735014,Washington County Schools,Pines Elementary,Northeast,PK-05,Y,71.3,D,Not Met,37.8,
2625,940316,Plymouth High,Washington,Plymouth,"800 E Main St, Plymouth, NC 27962",-76.7385947,35.8703381,,,,,,,,,,
2626,940328,Washington County Union,Washington,Roper,"37 E Mill Pond Rd, Roper, NC 27970",-76.6100643,35.8716266,Washington County Schools,Washington County Middle,Northeast,8-Jun,Y,63.5,D,Exceeded,38.1,
2627,940330,Washington Early College High,Washington,Roper,"102 NC Hwy 32 North, Roper, NC 27970",-76.6160668,35.8784412,,,,,,,,,,
2630,950308,"Bethel Elementary, Sugar Grove",Watauga,Sugar Grove,"138 Bethel School Rd, Sugar Grove, NC 28679",-81.848156,36.29486,,,,,,,,,,
2631,950312,Blowing Rock Elementary,Watauga,Blowing Rock,"165 Morris Street, Blowing Rock, NC 28605",-81.6772993,36.1317042,,,,,,,,,,
2632,950316,Cove Creek Elementary,Watauga,Vilas,"930 Vanderpool Rd, Vilas, NC 28692",-81.748295,36.25701,,,,,,,,,,
2633,950320,Green Valley Elementary,Watauga,Boone,"189 Big Hill Road, Boone, NC 28607",-81.6466332,36.2774274,,,,,,,,,,
2634,950322,Hardin Park Elementary,Watauga,Boone,"361 Jefferson Road, Boone, NC 28607",-81.6612758,36.2228201,,,,,,,,,,
2635,950324,Mabel Elementary,Watauga,Zionville,"404 Mabel School Road, Zionville, NC 28698",-81.745322,36.321716,,,,,,,,,,
2636,950328,Parkway Elementary,Watauga,Boone,"160 Parkway School Dr, Boone, NC 28607",-81.5628133,36.2317349,,,,,,,,,,
2637,950332,Valle Crucis Elementary,Watauga,Sugar Grove,"2998 Broadstone Road, Sugar Grove, NC 28679",-81.7782299,36.209344,,,,,,,,,,
2638,950336,Watauga High,Watauga,Boone,"300 Go Pioneers Drive, Boone, NC 28607",-81.6509389,36.216129,,,,,,,,,,
2639,950338,Watauga Innovation Academy,Watauga,Boone,"300 Go Pioneers Drive, Boone, NC 28607",-81.6509389,36.216129,,,,,,,,,,
2642,960312,"Brogden Middle, Dudley",Wayne,Dudley,"3761 US 117 S Alt, Dudley, NC 28333",-78.036535,35.293618,Wayne County Public Schools,Brogden Middle,Southeast,8-May,Y,84.4,F,Not Met,29.7,
2643,960314,Brogden Primary,Wayne,Dudley,"2253 Old Mt Olive Hwy, Dudley, NC 28333",-78.035295,35.273063,Wayne County Public Schools,Brogden Primary,Southeast,PK-04,Y,85.4,D,Exceeded,37,
2644,960316,"Carver Elementary, Mount Olive",Wayne,Mount Olive,"400 Old Seven Springs Rd, Mount Olive, NC 28365",-78.0528371,35.2005956,Wayne County Public Schools,Carver Elementary,Southeast,PK-04,Y,79.3,D,Met,42.5,
2645,960318,Carver Heights Elementary,Wayne,Goldsboro,"411 Bunche Drive, Goldsboro, NC 27530",-77.9962183,35.3669685,Wayne County Public Schools,Carver Heights Elementary,Southeast,5-Mar,Y,91.4,D,Exceeded,27.7,
2646,960324,Charles B Aycock High,Wayne,Pikeville,"5460 US 117 North, Pikeville, NC 27863",-77.9790035,35.5094989,,,,,,,,,,
2647,960326,Dillard Middle,Wayne,Goldsboro,"1101 S Devereaux St, Goldsboro, NC 27530",-77.9947573,35.3685907,Wayne County Public Schools,Dillard Middle,Southeast,8-Jun,Y,94.8,F,Met,18.1,
2648,960329,Eastern Wayne Elementary,Wayne,Goldsboro,"1271 New Hope Road, Goldsboro, NC 27534",-77.8768005,35.3734403,Wayne County Public Schools,Eastern Wayne Elementary,Southeast,PK-05,Y,73.1,D,Met,41.6,
2649,960330,Eastern Wayne High,Wayne,Goldsboro,"1135 New Hope Road, Goldsboro, NC 27534",-77.8817899,35.3773617,,,,,,,,,,
2650,960331,Eastern Wayne Middle,Wayne,Goldsboro,"3518 Central Heights Rd, Goldsboro, NC 27534",-77.9102672,35.383607,Wayne County Public Schools,Eastern Wayne Middle,Southeast,8-Jun,Y,65.3,D,Met,41.2,
2651,960332,Edgewood Cmty Developmental,Wayne,Goldsboro,"1601 Peachtree St, Goldsboro, NC 27530",-77.9715005,35.3804249,,,,,,,,,,
2652,960334,Fremont STARS Elementary,Wayne,Fremont,"101 Pine Street, Fremont, NC 27830",-77.9769541,35.5444581,,,,,,,,,,
2653,960335,Goldsboro High,Wayne,Goldsboro,"901 E Beech Street, Goldsboro, NC 27530",-77.9796645,35.3871146,Wayne County Public Schools,Goldsboro High,Southeast,12-Sep,N,90.6,D,Not Met,12.1,73.8
2654,960336,Grantham,Wayne,Goldsboro,"174 Grantham School Rd, Goldsboro, NC 27530",-78.1665079,35.295371,,,,,,,,,,
2655,960338,Grantham Middle,Wayne,Goldsboro,"3093 S US Hwy 13, Goldsboro, NC 27530",-78.1497816,35.2949716,Wayne County Public Schools,Grantham Middle,Southeast,8-May,Y,57.9,D,Not Met,45.2,
2656,960340,Greenwood Middle,Wayne,Goldsboro,"3209 E Ash Street, Goldsboro, NC 27534",-77.9418454,35.3666951,,,,,,,,,,
2657,960344,Meadow Lane Elementary,Wayne,Goldsboro,"3500 E Ash Street, Goldsboro, NC 27534",-77.9406385,35.3637881,,,,,,,,,,
2658,960348,Mount Olive Middle,Wayne,Mount Olive,"309 Wooten Street, Mount Olive, NC 28365",-78.0719604,35.2019058,,,,,,,,,,
2659,960360,Norwayne Middle,Wayne,Fremont,"1394 Norwayne School Road, Fremont, NC 27830",-77.953612,35.514201,,,,,,,,,,
2660,960370,Rosewood Elementary,Wayne,Goldsboro,"126 Charlie Braswell Road, Goldsboro, NC 27530",-78.0902067,35.4173967,,,,,,,,,,
2661,960372,Rosewood High,Wayne,Goldsboro,"900 Rosewood Road, Goldsboro, NC 27530",-78.0751134,35.4160614,,,,,,,,,,
2662,960374,Rosewood Middle,Wayne,Goldsboro,"541 NC 581 South, Goldsboro, NC 27530",-78.0711466,35.4139077,,,,,,,,,,
2663,960380,Southern Wayne High,Wayne,Dudley,"124 Walter Fulcher Rd, Dudley, NC 28333",-78.0457642,35.2536839,Wayne County Public Schools,Southern Wayne High,Southeast,12-Sep,N,67.3,D,Not Met,32.1,76.7
2664,960382,Spring Creek Elementary,Wayne,Goldsboro,"1050 St John Church Rd, Goldsboro, NC 27534",-77.8729605,35.2826446,,,,,,,,,,
2665,960386,Spring Creek High,Wayne,Seven Springs,"4340 Indian Springs Rd, Seven Springs, NC 28578",-77.899039,35.2269859,,,,,,,,,,
2666,960387,Spring Creek Middle,Wayne,Seven Springs,"3579 S NC 111 Hwy, Seven Springs, NC 28578",-77.851847,35.1400736,,,,,,,,,,
2667,960388,Tommy's Road Elementary,Wayne,Goldsboro,"1150 Tommy's Road, Goldsboro, NC 27534",-77.9370086,35.4133791,,,,,,,,,,
2668,960390,North Drive Elementary,Wayne,Goldsboro,"1108 North Drive, Goldsboro, NC 27530",-77.9630693,35.387251,Wayne County Public Schools,North Drive Elementary,Southeast,PK-02,Y,92.1,D,,,
2669,960450,"Northeast Elementary, Pikeville",Wayne,Pikeville,"4665 NC Hwy 111 N, Pikeville, NC 27863",-77.905073,35.487877,,,,,,,,,,
2670,960454,"Northwest Elementary, Pikeville",Wayne,Pikeville,"1769 Pikeville/Princeton Hwy, Pikeville, NC 27863",-78.0327377,35.4958193,,,,,,,,,,
2671,960488,Wayne Middle / High Academy,Wayne,Goldsboro,"801 N Lionel St, Goldsboro, NC 27530",-77.9820288,35.3892522,,,,,,,,,,
2672,960490,Wayne Early / Middle College High,Wayne,Goldsboro,"3000 Wayne Memorial Drive, Goldsboro, NC 27534",-77.9458926,35.4030535,,,,,,,,,,
2673,960700,Wayne School of Engineering,Wayne,Goldsboro,"700 N Herman St, Goldsboro, NC 27530",-77.9792271,35.3866338,,,,,,,,,,
2677,970308,Boomer-Ferguson Elementary,Wilkes,Boomer,"556 Boomer-Ferguson Sch Rd, Boomer, NC 28606",-81.298392,36.100955,,,,,,,,,,
2678,970310,C B Eller Elementary,Wilkes,Elkin,"1288 CB Eller School Rd, Elkin, NC 28621",-80.889261,36.276196,,,,,,,,,,
2679,970312,C C Wright Elementary,Wilkes,North Wilkesboro,"200 CC Wright School Rd, North Wilkesboro, NC 28659",-81.1052277,36.1380109,,,,,,,,,,
2680,970315,Central Wilkes Middle,Wilkes,Moravian Falls,"3541 South NC Hwy 16, Moravian Falls, NC 28654",-81.1772475,36.0940357,,,,,,,,,,
2681,970320,East Wilkes High,Wilkes,Ronda,"13315 Elkin Hwy 268, Ronda, NC 28670",-80.9275798,36.2268971,,,,,,,,,,
2682,970322,East Wilkes Middle,Wilkes,Ronda,"2202 Macedonia Church Road, Ronda, NC 28670",-80.9320924,36.2470078,,,,,,,,,,
2683,970337,Millers Creek Elementary,Wilkes,Millers Creek,"4320 North NC Hwy 16, Millers Creek, NC 28651",-81.2437256,36.2069166,,,,,,,,,,
2684,970340,Moravian Falls Elementary,Wilkes,Moravian Falls,"2001 Moravian Falls Rd, Moravian Falls, NC 28654",-81.1821781,36.0982128,,,,,,,,,,
